Barcode,Lon,Lat,Lon_Park,Lat_Park
1653702,-95.19624,29.6105,-95.21271788,29.62424338
1867501,-95.2111,29.62613,-95.21271788,29.62424338
1525101,-95.21238,29.61656,-95.21271788,29.62424338
1580301,-95.21981,29.62003,-95.21271788,29.62424338
2018202,-95.21141,29.63242,-95.21271788,29.62424338
1885602,-95.20609,29.62723,-95.21271788,29.62424338
1847401,-95.20633,29.62452,-95.21271788,29.62424338
2018201,-95.21141,29.63242,-95.21271788,29.62424338
1537901,-95.19672,29.60867,-95.21271788,29.62424338
1691501,-95.21092,29.62523,-95.21271788,29.62424338
1701301,-95.21549,29.61995,-95.21271788,29.62424338
1880801,-95.20622,29.62542,-95.21271788,29.62424338
1884902,-95.21626,29.62457,-95.21271788,29.62424338
1646801,-95.21237,29.62337,-95.21271788,29.62424338
2015101,-95.19679,29.61147,-95.21271788,29.62424338
1544601,-95.21129,29.62884,-95.21271788,29.62424338
1883902,-95.20441,29.6264,-95.21271788,29.62424338
1225401,-95.21482,29.6313,-95.21271788,29.62424338
1865501,-95.21114,29.62886,-95.21271788,29.62424338
1479301,-95.20236,29.63243,-95.21271788,29.62424338
1887301,-95.21063,29.62342,-95.21271788,29.62424338
1901501,-95.21578,29.63183,-95.21271788,29.62424338
2012401,-95.21951,29.62397,-95.21271788,29.62424338
1865201,-95.2067,29.62539,-95.21271788,29.62424338
1479303,-95.20236,29.63243,-95.21271788,29.62424338
2002001,-95.20306,29.62372,-95.21271788,29.62424338
1544602,-95.21129,29.62884,-95.21271788,29.62424338
1864701,-95.21001,29.6289,-95.21271788,29.62424338
1971201,-95.21922,29.62216,-95.21271788,29.62424338
